x,y,geo_code,distance,vertical_der,analytic_signal,mag_field,Target
608312.5,6170905.458,9,1236.93,1.30892,1.75364,723.661,0
608412.5,6170905.458,9,1334.17,0.748305,1.2388,687.877,0
608512.5,6170905.458,9,1431.78,0.326023,0.746132,643.16,0
608612.5,6170905.458,9,1523.15,0.210944,0.389846,622.335,0
608712.5,6170905.458,9,1612.45,0.428751,0.579023,628.874,0
608812.5,6170905.458,9,1700,0.853186,1.02404,645.014,0
608912.5,6170905.458,9,1788.85,1.44397,1.65334,640.184,0
609012.5,6170905.458,9,1878.83,0.576155,1.62815,542.791,0
609112.5,6170905.458,9,1969.77,-0.7073,1.35794,406.527,0
609212.5,6170905.458,9,2061.55,-1.06096,1.11274,337.085,0
609312.5,6170905.458,9,2154.07,-0.748092,0.928426,348.738,0
609412.5,6170905.458,9,2247.22,0.342723,0.791226,421.189,0
609512.5,6170905.458,9,2340.94,0.419395,0.587858,442.528,0
609612.5,6170905.458,9,2435.16,0.204114,0.492489,417.533,0
609712.5,6170905.458,9,2529.82,0.331355,0.735559,387.226,0
609812.5,6170905.458,9,2624.88,-0.250353,0.920833,317.065,0
609912.5,6170905.458,9,2720.29,-0.727555,0.793284,257.02,0
610012.5,6170905.458,9,2816.03,-0.369408,0.484222,261.322,0
610112.5,6170905.458,9,2912.04,0.243924,0.449133,299.25,0
610212.5,6170905.458,9,3008.32,0.56446,0.568947,318.576,0
610312.5,6170905.458,9,3101.61,-0.24343,0.486989,279.844,0
596412.5,6170805.391,16,1708.8,0.524463,1.61354,15.8933,0
596512.5,6170805.391,16,1708.8,0.0444073,1.61354,-46.8182,0
596612.5,6170805.391,6,1615.55,0.196208,2.20324,-84.1059,0
596712.5,6170805.391,6,1523.15,-0.895636,2.80941,-160.997,0
596812.5,6170805.391,6,1431.78,-1.83998,2.78241,-251.508,0
596912.5,6170805.391,6,1341.64,-2.63449,2.77425,-310.597,0
597012.5,6170805.391,6,1253,-2.37954,2.97077,-241.874,0
597112.5,6170805.391,6,1166.19,0.330467,2.74885,-0.55661,0
597212.5,6170805.391,6,1081.67,1.77297,2.11671,167.248,0
597312.5,6170805.391,6,1000,1.09518,1.43163,191.194,0
597412.5,6170805.391,15,921.954,1.51872,1.66942,205.869,0
597512.5,6170805.391,6,848.528,1.53234,1.75829,162.642,0
597612.5,6170805.391,6,761.577,0.763088,1.83014,48.4433,0
597712.5,6170805.391,6,670.82,-0.272808,1.75457,-94.0366,0
597812.5,6170805.391,6,583.095,-1.09174,1.50986,-212.426,0
597912.5,6170805.391,6,500,-0.928241,1.01414,-267.628,0
598012.5,6170805.391,6,424.264,-0.867194,0.963551,-302.943,0
598112.5,6170805.391,6,360.555,-1.32105,1.34637,-338.304,0
598212.5,6170805.391,6,282.843,-1.18576,1.25814,-329.851,0
598312.5,6170805.391,6,223.607,-1.07354,1.2459,-295.856,0
598412.5,6170805.391,6,141.421,-0.848809,1.29968,-239.327,0
598512.5,6170805.391,6,100,-0.287216,1.14826,-162.97,0
598612.5,6170805.391,6,0,0.114905,0.868678,-100.78,0
598712.5,6170805.391,6,100,0.0274729,0.644093,-76.4121,0
598812.5,6170805.391,16,141.421,-0.241231,0.483051,-68.5732,0
598912.5,6170805.391,16,223.607,-0.104447,0.230614,-47.1679,0
599012.5,6170805.391,16,141.421,-0.584502,0.760253,-53.8389,0
599112.5,6170805.391,16,100,-1.64126,1.66097,-66.8378,0
599212.5,6170805.391,6,0,-1.34931,1.91972,4.4582,0
599312.5,6170805.391,6,100,0.380942,2.21523,162.101,0
599412.5,6170805.391,6,141.421,1.21484,2.28066,254.143,0
599512.5,6170805.391,6,223.607,0.556133,1.46732,223.427,0
599612.5,6170805.391,6,282.843,0.399233,1.1418,154.922,0
599712.5,6170805.391,9,316.228,-1.47777,1.4911,75.2461,0
599812.5,6170805.391,9,360.555,0.749521,2.59071,234.321,0
599912.5,6170805.391,16,424.264,3.58046,3.63633,368.988,0
600012.5,6170805.391,9,500,-0.0081266,2.15492,188.178,0
605012.5,6170805.391,12,670.82,-0.580199,0.653069,2.65682,0
605112.5,6170805.391,12,583.095,-0.428257,0.578775,36.0845,0
605212.5,6170805.391,12,500,-0.357853,0.525626,65.1703,0
605312.5,6170805.391,12,424.264,-0.544552,0.659526,80.129,0
605412.5,6170805.391,12,360.555,-0.549885,0.701995,103.646,0
605512.5,6170805.391,12,282.843,-0.374788,0.638026,141.105,0
605612.5,6170805.391,16,223.607,-0.172511,0.521475,179.402,0
605712.5,6170805.391,12,141.421,0.0135325,0.358447,211.966,0
605812.5,6170805.391,12,100,0.0401971,0.232459,230.903,0
605912.5,6170805.391,2,100,-0.323143,0.544289,230.124,0
606012.5,6170805.391,2,0,-0.424234,1.04178,257.066,0
606112.5,6170805.391,12,100,0.986041,1.47573,349.523,0
606212.5,6170805.391,12,141.421,1.46876,1.68187,357.923,0
606312.5,6170805.391,12,200,-0.539173,1.15031,235.357,0
606412.5,6170805.391,12,223.607,-0.875614,0.948614,169.181,0
606512.5,6170805.391,12,282.843,-0.730643,0.739249,156.631,0
606612.5,6170805.391,12,360.555,-0.583005,0.593286,163.124,0
606712.5,6170805.391,12,282.843,-0.612804,0.627878,171.293,0
606812.5,6170805.391,12,200,-0.860036,1.0106,194.981,0
606912.5,6170805.391,9,100,-0.440046,1.67197,296.854,0
607012.5,6170805.391,9,0,1.41459,2.2075,481.591,0
607112.5,6170805.391,9,100,1.7058,1.72377,554.899,0
607212.5,6170805.391,9,200,0.1462,1.15837,492.663,0
607312.5,6170805.391,9,282.843,-0.0512577,1.2774,445.068,0
607412.5,6170805.391,9,360.555,-0.957526,1.2223,399.625,0
607512.5,6170805.391,9,447.214,0.269653,1.33151,471.871,0
607612.5,6170805.391,9,538.516,1.14963,1.24214,516.279,0
607712.5,6170805.391,9,632.456,-0.296572,0.80705,438.338,0
607812.5,6170805.391,9,728.011,-0.617202,0.703663,419.255,0
607912.5,6170805.391,9,824.621,-0.253394,0.820461,472.999,0
608012.5,6170805.391,9,921.954,0.133055,1.16468,560.917,0
608112.5,6170805.391,9,1019.8,0.932805,1.75226,680.566,0
608212.5,6170805.391,9,1118.03,2.08916,2.37791,797.51,0
608312.5,6170805.391,9,1208.3,2.28966,2.38763,825.204,0
608412.5,6170805.391,9,1300,1.29549,1.57259,764.782,0
608512.5,6170805.391,9,1389.24,0.654231,0.979729,695.954,0
608612.5,6170805.391,9,1476.48,0.20926,0.362172,653.288,0
608712.5,6170805.391,9,1565.25,0.643658,0.76483,665.957,0
608812.5,6170805.391,9,1655.29,1.11749,1.14609,687.64,0
608912.5,6170805.391,9,1746.42,1.57191,1.62088,683.45,0
609012.5,6170805.391,9,1838.48,1.00138,1.78171,594.833,0
609112.5,6170805.391,9,1931.32,-0.430643,1.40829,447.384,0
609212.5,6170805.391,9,2024.85,-0.891987,1.06559,359.183,0
609312.5,6170805.391,9,2118.96,-0.892969,0.935309,344.733,0
609412.5,6170805.391,9,2213.59,-0.0621574,0.56178,394.722,0
609512.5,6170805.391,9,2308.68,0.237842,0.329779,414.584,0
609612.5,6170805.391,9,2404.16,-0.189212,0.433131,382.093,0
609712.5,6170805.391,9,2500,-0.192627,0.598608,343.38,0
609812.5,6170805.391,9,2596.15,-0.541558,0.875135,282.773,0
609912.5,6170805.391,9,2692.58,-0.746922,0.76859,243.869,0
610012.5,6170805.391,9,2785.68,-0.281976,0.41007,259.474,0
610112.5,6170805.391,9,2879.24,0.0863689,0.379557,285.716,0
610212.5,6170805.391,9,2973.21,0.387211,0.474997,299.586,0
610312.5,6170805.391,9,3067.57,-0.0185585,0.45378,268.818,0
596412.5,6170705.323,16,1746.42,1.02548,1.15411,123.197,0
596512.5,6170705.323,16,1746.42,0.544812,1.15411,83.0059,0
596612.5,6170705.323,16,1655.29,1.35579,2.20949,112.441,0
596712.5,6170705.323,16,1565.25,1.93525,3.40696,124.094,0
596812.5,6170705.323,6,1476.48,0.435347,3.28044,4.14147,0
596912.5,6170705.323,6,1389.24,-1.79517,3.05674,-162.39,0
597012.5,6170705.323,6,1303.84,-3.29961,3.5367,-221.347,0
597112.5,6170705.323,6,1220.66,-0.787902,2.08932,-61.5129,0
597212.5,6170705.323,6,1140.18,0.913345,1.42177,81.4025,0
597312.5,6170705.323,6,1063.01,0.290096,0.916256,104.121,0
597412.5,6170705.323,6,984.886,0.539012,0.999491,132.158,0
597512.5,6170705.323,6,894.427,1.3397,1.35851,161.633,0
597612.5,6170705.323,6,806.226,1.45211,1.71604,125.599,0
597712.5,6170705.323,6,721.11,0.562589,1.86168,6.43772,0
597812.5,6170705.323,6,640.312,-0.658087,1.64259,-142.667,0
597912.5,6170705.323,6,565.685,-0.966086,1.21936,-239.756,0
598012.5,6170705.323,6,500,-0.927399,1.10923,-297.855,0
598112.5,6170705.323,6,424.264,-1.36788,1.39998,-348.3,0
598212.5,6170705.323,6,360.555,-1.18679,1.20499,-349.924,0
598312.5,6170705.323,6,282.843,-1.04042,1.09493,-328.182,0
598412.5,6170705.323,6,223.607,-0.987558,1.1738,-294.668,0
598512.5,6170705.323,6,141.421,-0.727228,1.18519,-240.41,0
598612.5,6170705.323,6,100,-0.222426,0.951204,-175.765,0
598712.5,6170705.323,6,0,-0.235243,0.69348,-140.226,0
598812.5,6170705.323,6,100,-0.375162,0.763127,-110.506,0
598912.5,6170705.323,16,200,0.161825,0.704089,-47.8014,0
599012.5,6170705.323,16,223.607,0.522545,0.719664,-3.1168,0
599112.5,6170705.323,16,141.421,-0.538471,0.887269,-24.7662,0
599212.5,6170705.323,16,100,-0.932639,1.04022,-16.736,0
599312.5,6170705.323,16,0,-0.523127,1.14971,39.2979,0
599412.5,6170705.323,16,100,-0.41993,1.48514,81.871,0
599512.5,6170705.323,16,141.421,-0.0339959,0.890853,118.829,0
599612.5,6170705.323,6,200,0.182502,0.416349,125.005,0
599712.5,6170705.323,6,223.607,-1.15386,1.15699,80.4391,0
599812.5,6170705.323,9,282.843,0.207763,1.6024,181.184,0
599912.5,6170705.323,9,360.555,1.7959,1.94587,292.519,0
600012.5,6170705.323,16,424.264,0.370838,1.50099,214.249,0
605012.5,6170705.323,12,721.11,-0.524905,0.690393,10.3572,0
605112.5,6170705.323,12,640.312,-0.19955,0.673292,62.6563,0
605212.5,6170705.323,12,565.685,0.05381,0.603398,108.872,0
605312.5,6170705.323,12,500,-0.149215,0.525059,124.662,0
605412.5,6170705.323,12,424.264,-0.219057,0.576681,143.659,0
605512.5,6170705.323,12,360.555,0.0802875,0.604639,183.738,0
605612.5,6170705.323,12,282.843,0.280506,0.461763,216.538,0
605712.5,6170705.323,12,223.607,0.0229353,0.175869,228.046,0
605812.5,6170705.323,12,200,0.0862285,0.329034,251.127,0
605912.5,6170705.323,2,141.421,0.030654,0.434515,273.074,0
606012.5,6170705.323,2,100,0.377948,1.06825,324.647,0
606112.5,6170705.323,12,0,1.56602,1.60953,398.978,0
606212.5,6170705.323,12,100,0.445639,1.19889,335.983,0
606312.5,6170705.323,12,100,-0.473166,0.855728,240.154,0
606412.5,6170705.323,12,141.421,-0.573883,0.70274,192.461,0
606512.5,6170705.323,12,223.607,-0.546002,0.600311,172.811,0
606612.5,6170705.323,12,282.843,-0.535056,0.542657,164.332,0
606712.5,6170705.323,12,300,-0.610652,0.620854,162.834,0
606812.5,6170705.323,12,200,-0.916827,0.990231,175.391,0
606912.5,6170705.323,9,100,-0.721287,1.65221,255.99,0
607012.5,6170705.323,9,0,1.54202,2.64571,446.896,0
607112.5,6170705.323,9,100,2.76943,2.87849,536.47,0
607212.5,6170705.323,9,141.421,-0.250213,1.2895,408.698,0
607312.5,6170705.323,9,223.607,-0.727041,1.1308,342.911,0
607412.5,6170705.323,9,316.228,-1.09033,1.28595,328.283,0
607512.5,6170705.323,9,412.311,-0.040358,1.28138,404.758,0
607612.5,6170705.323,9,509.902,0.691608,0.837882,469.469,0
607712.5,6170705.323,9,608.276,-0.247921,0.46634,438.074,0
607812.5,6170705.323,9,707.107,-0.506333,0.684894,438.325,0
607912.5,6170705.323,9,806.226,-0.0492462,0.870878,503.115,0
608012.5,6170705.323,9,894.427,0.439885,1.25711,601.438,0
608112.5,6170705.323,9,984.886,1.35785,1.92171,731.79,0
608212.5,6170705.323,9,1077.03,2.0937,2.16734,833.966,0
608312.5,6170705.323,9,1166.19,1.78471,1.80633,842.65,0
608412.5,6170705.323,9,1253,1.31355,1.47123,793.201,0
608512.5,6170705.323,9,1341.64,0.693198,1.03149,717.155,0
608612.5,6170705.323,9,1431.78,0.215622,0.268151,665.027,0
608712.5,6170705.323,9,1523.15,0.817165,0.852677,682.401,0
608812.5,6170705.323,9,1615.55,0.860951,0.884892,687.099,0
608912.5,6170705.323,9,1708.8,1.09494,1.13197,677.841,0
609012.5,6170705.323,9,1802.78,0.847058,1.41315,612.88,0
609112.5,6170705.323,9,1897.37,-0.253441,1.30419,485.193,0
609212.5,6170705.323,9,1992.49,-0.820273,1.13438,388.249,0
609312.5,6170705.323,9,2088.06,-0.930674,0.949713,354.307,0
609412.5,6170705.323,9,2184.03,-0.211385,0.496285,389.78,0
609512.5,6170705.323,9,2280.35,0.127114,0.171079,410.466,0
609612.5,6170705.323,9,2376.97,0.0106789,0.416953,386.751,0
609712.5,6170705.323,9,2469.82,-0.249979,0.716577,335.627,0
609812.5,6170705.323,9,2563.2,-0.863451,1.08514,263.367,0
609912.5,6170705.323,9,2657.07,-0.922721,0.937118,229.96,0
610012.5,6170705.323,9,2751.36,-0.273556,0.340849,248.851,0
610112.5,6170705.323,9,2846.05,-0.486826,0.571643,250.481,0
610212.5,6170705.323,9,2941.09,0.133897,0.367601,265.301,0
610312.5,6170705.323,9,3036.45,-0.357245,0.688194,233.127,0
596412.5,6170605.256,16,1788.85,1.00976,0.67088,176.13,0
596512.5,6170605.256,16,1788.85,0.468748,0.67088,149.109,0
596612.5,6170605.256,16,1700,0.798266,1.32523,191.821,0
596712.5,6170605.256,16,1612.45,2.96951,3.10641,297.646,0
596812.5,6170605.256,16,1526.43,2.4561,3.38574,246.502,0
596912.5,6170605.256,6,1442.22,0.0253678,2.78738,69.4131,0
597012.5,6170605.256,6,1360.15,-1.08481,2.51138,-31.5362,0
597112.5,6170605.256,6,1280.62,-0.976705,1.4785,-20.9721,0
597212.5,6170605.256,6,1204.16,-0.511292,0.606484,18.1565,0
597312.5,6170605.256,6,1118.03,-0.453939,0.681382,36.5332,0
597412.5,6170605.256,6,1029.56,-0.168862,0.646966,70.8054,0
597512.5,6170605.256,15,943.398,0.388848,0.702811,114.929,0
597612.5,6170605.256,6,860.233,1.03235,1.0558,130.917,0
597712.5,6170605.256,6,781.025,1.01317,1.49351,75.1472,0
597812.5,6170605.256,6,707.107,0.0262567,1.71373,-58.8867,0
597912.5,6170605.256,6,640.312,-0.904851,1.56323,-197.078,0
598012.5,6170605.256,6,565.685,-1.22375,1.44221,-290.597,0
598112.5,6170605.256,6,500,-1.36142,1.40318,-345.153,0
598212.5,6170605.256,6,424.264,-1.20078,1.20414,-356.205,0
598312.5,6170605.256,6,360.555,-1.05656,1.07364,-346.083,0
598412.5,6170605.256,6,282.843,-1.10306,1.15244,-330.333,0
598512.5,6170605.256,6,200,-1.05385,1.22152,-299.611,0
598612.5,6170605.256,6,100,-0.757728,1.14049,-251.323,0
598712.5,6170605.256,6,0,-0.58497,0.977742,-206.817,0
598812.5,6170605.256,6,100,-0.52832,0.978594,-158.266,0
598912.5,6170605.256,6,141.421,-0.108657,0.956845,-81.6645,0
599012.5,6170605.256,16,223.607,0.49705,0.900042,0.327579,0
599112.5,6170605.256,16,223.607,0.809213,0.920727,44.0158,0
599212.5,6170605.256,16,141.421,-0.0358203,0.730201,24.2139,0
599312.5,6170605.256,16,100,-0.931329,0.966779,-11.3582,0
599412.5,6170605.256,16,0,-1.0945,1.25168,-9.20055,0
599512.5,6170605.256,16,100,-0.142806,1.02713,60.9012,0
599612.5,6170605.256,16,100,0.881067,0.897523,121.97,0
599712.5,6170605.256,6,141.421,-0.314301,0.331376,95.0942,0
599812.5,6170605.256,10,223.607,-0.0715134,0.988209,138.815,0
599912.5,6170605.256,9,282.843,1.05209,1.37302,225.934,0
600012.5,6170605.256,9,360.555,0.882049,1.05796,222.47,0
605012.5,6170605.256,12,781.025,-0.775131,1.02046,16.6455,0
605112.5,6170605.256,12,707.107,-0.0363349,0.88067,95.8728,0
605212.5,6170605.256,12,640.312,0.419629,0.71938,157.152,0
605312.5,6170605.256,12,565.685,0.19401,0.460663,172.045,0
605412.5,6170605.256,12,500,-0.0186053,0.421494,181.619,0
605512.5,6170605.256,12,424.264,0.276623,0.425432,212.909,0
605612.5,6170605.256,12,360.555,0.227831,0.234978,226.377,0
605712.5,6170605.256,12,316.228,-0.16933,0.256798,228.462,0
605812.5,6170605.256,2,282.843,0.0287828,0.415853,261.599,0
605912.5,6170605.256,2,223.607,0.13081,0.364053,296.432,0
606012.5,6170605.256,2,141.421,0.363025,0.797045,343.327,0
606112.5,6170605.256,12,100,1.11847,1.16493,389.114,0
606212.5,6170605.256,12,0,-0.0328732,0.86066,322.232,0
606312.5,6170605.256,12,0,-0.327447,0.629298,257.284,0
606412.5,6170605.256,12,100,-0.334042,0.519027,220.748,0
606512.5,6170605.256,12,141.421,-0.314021,0.458357,195.78,0
606612.5,6170605.256,12,223.607,-0.476675,0.543579,169.689,0
606712.5,6170605.256,12,282.843,-0.663841,0.680424,152.012,0
606812.5,6170605.256,12,223.607,-0.845675,0.89213,155.701,0
606912.5,6170605.256,9,141.421,-0.882116,1.35549,205.44,0
607012.5,6170605.256,9,100,0.326677,1.92182,337.685,0
607112.5,6170605.256,9,0,1.71352,2.10283,433.508,0
607212.5,6170605.256,9,100,-0.0134127,1.21865,353.588,0
607312.5,6170605.256,9,200,-0.948076,1.08368,281.48,0
607412.5,6170605.256,9,300,-1.05763,1.16727,276.993,0
607512.5,6170605.256,9,400,-0.554142,1.21659,337.191,0
607612.5,6170605.256,9,500,0.157287,0.787253,416.471,0
607712.5,6170605.256,9,583.095,0.0835153,0.211739,448.486,0
607812.5,6170605.256,9,670.82,-0.255312,0.46556,463.821,0
607912.5,6170605.256,9,761.577,-0.198006,0.722254,510.729,0
608012.5,6170605.256,9,854.4,0.195881,1.13534,599.227,0
608112.5,6170605.256,9,943.398,1.12278,1.72654,724.921,0
608212.5,6170605.256,9,1029.56,1.67576,1.77192,816.956,0
608312.5,6170605.256,9,1118.03,1.50343,1.50422,834.811,0
608412.5,6170605.256,9,1208.3,1.41763,1.60105,799.576,0
608512.5,6170605.256,9,1300,0.495319,1.09011,705.244,0
608612.5,6170605.256,9,1392.84,0.0142342,0.35834,645.621,0
608712.5,6170605.256,9,1486.61,0.589955,0.725021,660.863,0
608812.5,6170605.256,9,1581.14,0.647869,0.688194,668.372,0
608912.5,6170605.256,9,1676.31,0.5123,0.532403,659.379,0
609012.5,6170605.256,9,1772,0.530077,0.86921,625.588,0
609112.5,6170605.256,9,1868.15,0.0507693,1.2526,535.157,0
609212.5,6170605.256,9,1964.69,-0.621833,1.16192,430.512,0
609312.5,6170605.256,9,2061.55,-0.863264,0.926936,380.001,0
609412.5,6170605.256,9,2154.07,-0.255546,0.506077,402.944,0
609512.5,6170605.256,9,2247.22,0.324151,0.393394,430.367,0
609612.5,6170605.256,9,2340.94,0.147791,0.496604,410.539,0
609712.5,6170605.256,9,2435.16,-0.0545323,0.731514,361.427,0
609812.5,6170605.256,9,2529.82,-0.618792,1.04781,287.669,0
609912.5,6170605.256,9,2624.88,-0.871825,0.938112,240.524,0
610012.5,6170605.256,9,2720.29,-0.437005,0.44491,240.418,0
610112.5,6170605.256,9,2816.03,-0.407721,0.452113,233.087,0
610212.5,6170605.256,9,2906.89,-0.300267,0.48408,225.816,0
610312.5,6170605.256,9,2996.66,-0.565369,0.685142,199.818,0
596412.5,6170505.189,16,1835.76,1.0781,0.577427,204.1,0
596512.5,6170505.189,16,1835.76,0.469964,0.577427,179.897,0
596612.5,6170505.189,16,1749.29,0.259361,0.737085,198.439,0
596712.5,6170505.189,16,1664.33,1.71263,2.03652,298.405,0
596812.5,6170505.189,16,1581.14,2.54409,2.56786,341.862,0
596912.5,6170505.189,16,1500,1.66379,2.39593,264.568,0
597012.5,6170505.189,6,1421.27,0.906187,2.01726,180.128,0
597112.5,6170505.189,6,1341.64,0.583265,1.6874,125.487,0
597212.5,6170505.189,6,1253,-0.843429,1.30674,45.5532,0
597312.5,6170505.189,6,1166.19,-1.00548,1.03987,19.1133,0
597412.5,6170505.189,16,1081.67,-0.420819,0.64097,54.8108,0
597512.5,6170505.189,6,1000,-0.0997685,0.342481,93.603,0
597612.5,6170505.189,15,921.954,0.324198,0.351706,116.935,0
597712.5,6170505.189,6,848.528,0.858846,0.996937,107.004,0
597812.5,6170505.189,6,781.025,0.542239,1.57277,14.6594,0
597912.5,6170505.189,6,707.107,-0.562469,1.71433,-135.732,0
598012.5,6170505.189,6,640.312,-1.2717,1.65448,-262.059,0
598112.5,6170505.189,6,565.685,-1.40175,1.48049,-330.881,0
598212.5,6170505.189,6,500,-1.22506,1.23142,-352.913,0
598312.5,6170505.189,6,412.311,-1.08626,1.09011,-352.583,0
598412.5,6170505.189,6,316.228,-1.06601,1.07723,-343.193,0
598512.5,6170505.189,6,223.607,-1.07298,1.09912,-325.872,0
598612.5,6170505.189,6,141.421,-1.0451,1.12892,-300.343,0
598712.5,6170505.189,6,100,-0.994061,1.17068,-265.662,0
598812.5,6170505.189,6,0,-0.790381,1.17072,-209.766,0
598912.5,6170505.189,6,100,-0.330908,1.04714,-126.818,0
599012.5,6170505.189,6,141.421,0.0490853,1.00357,-38.9661,0
599112.5,6170505.189,16,223.607,0.805564,1.16855,49.6838,0
599212.5,6170505.189,16,223.607,1.18312,1.23905,81.8908,0
599312.5,6170505.189,16,141.421,-0.430596,0.942156,10.0273,0
599412.5,6170505.189,16,100,-1.06554,1.07297,-27.8411,0
599512.5,6170505.189,16,0,-0.476815,0.958796,18.9088,0
599612.5,6170505.189,16,0,0.603474,0.812088,89.8155,0
599712.5,6170505.189,16,100,-0.00358895,0.217345,88.1395,0
599812.5,6170505.189,10,141.421,-0.264574,0.624224,101.561,0
599912.5,6170505.189,10,223.607,0.326584,0.849023,161.943,0
600012.5,6170505.189,9,282.843,0.589113,0.671802,191.768,0
600112.5,6170505.189,16,360.555,0.324479,0.388746,176.935,0
605012.5,6170505.189,12,848.528,-0.694155,1.19569,43.996,0
605112.5,6170505.189,12,781.025,0.489378,1.04469,144.754,0
605212.5,6170505.189,12,707.107,0.624666,0.736127,195.298,0
605312.5,6170505.189,12,640.312,0.424448,0.476026,205.822,0
605412.5,6170505.189,12,565.685,0.16683,0.279682,208.284,0
605512.5,6170505.189,12,500,0.256554,0.254563,220.352,0
605612.5,6170505.189,12,447.214,-0.218122,0.289652,211.345,0
605712.5,6170505.189,12,412.311,-0.453191,0.587396,221.177,0
605812.5,6170505.189,2,360.555,-0.0327329,0.510619,269.524,0
605912.5,6170505.189,2,282.843,0.000480906,0.32687,306.33,0
606012.5,6170505.189,2,223.607,0.101011,0.408473,341.625,0
606112.5,6170505.189,12,141.421,0.338092,0.337336,365.208,0
606212.5,6170505.189,12,100,0.0547924,0.564689,333.832,0
606312.5,6170505.189,12,100,-0.21887,0.59137,283.13,0
606412.5,6170505.189,12,0,-0.251429,0.472443,247.294,0
606512.5,6170505.189,12,100,-0.192019,0.475991,217.258,0
606612.5,6170505.189,12,141.421,-0.515081,0.677585,173.213,0
606712.5,6170505.189,12,200,-0.775879,0.81255,139.548,0
606812.5,6170505.189,12,223.607,-0.851522,0.880138,134.962,0
606912.5,6170505.189,9,200,-0.970905,1.14737,161.276,0
607012.5,6170505.189,9,100,-0.485516,1.30085,238.458,0
607112.5,6170505.189,9,0,0.262355,1.04185,312.15,0
607212.5,6170505.189,9,100,-0.222332,0.715974,294.815,0
607312.5,6170505.189,9,200,-0.811291,0.853919,255.04,0
607412.5,6170505.189,9,282.843,-1.04192,1.05718,249.794,0
607512.5,6170505.189,9,360.555,-0.95107,1.20431,288.824,0
607612.5,6170505.189,9,447.214,-0.300314,1.04189,374.406,0
607712.5,6170505.189,9,538.516,0.299358,0.745032,459.334,0
607812.5,6170505.189,9,632.456,0.165754,0.443172,498.285,0
607912.5,6170505.189,9,721.11,-0.280246,0.502636,519.406,0
608012.5,6170505.189,9,806.226,-0.195434,0.928071,581.28,0
608112.5,6170505.189,9,894.427,0.650582,1.35514,691.361,0
608212.5,6170505.189,9,984.886,1.2126,1.38757,781.535,0
608312.5,6170505.189,9,1077.03,1.7297,1.75134,827.295,0
608412.5,6170505.189,9,1170.47,1.70425,1.98565,796.078,0
608512.5,6170505.189,9,1264.91,0.185262,1.27474,671.111,0
608612.5,6170505.189,9,1360.15,-0.364964,0.682375,599.762,0
608712.5,6170505.189,9,1456.02,0.133991,0.658888,611.54,0
608812.5,6170505.189,9,1552.42,0.249958,0.498201,638.27,0
608912.5,6170505.189,9,1649.24,0.454714,0.6591,672.549,0
609012.5,6170505.189,9,1746.42,0.953669,1.31664,687.521,0
609112.5,6170505.189,9,1838.48,0.557958,1.66459,611.758,0
609212.5,6170505.189,9,1931.32,-0.703604,1.41379,476.701,0
609312.5,6170505.189,9,2024.85,-0.810824,0.912495,414.3,0
609412.5,6170505.189,9,2118.96,-0.317903,0.502033,424.692,0
609512.5,6170505.189,9,2213.59,0.288411,0.454596,454.715,0
609612.5,6170505.189,9,2308.68,0.425383,0.662223,448.81,0
609712.5,6170505.189,9,2404.16,0.247339,0.733927,404.046,0
609812.5,6170505.189,9,2500,-0.177002,0.872794,337.85,0
609912.5,6170505.189,9,2594.22,-0.535149,0.845297,280.602,0
610012.5,6170505.189,9,2683.28,-0.515689,0.615744,248.587,0
610112.5,6170505.189,9,2773.08,-0.500298,0.541166,225.044,0
610212.5,6170505.189,9,2863.56,-0.388494,0.446081,209.689,0
610312.5,6170505.189,9,2954.66,-0.644287,0.692593,185.077,0
596412.5,6170405.121,16,1886.8,0.758363,0.774338,197.047,0
596512.5,6170405.121,16,1886.8,0.710367,0.774338,204.958,0
596612.5,6170405.121,16,1802.78,0.176841,0.415108,208.343,0
596712.5,6170405.121,16,1720.47,0.562916,0.974336,258.425,0
596812.5,6170405.121,16,1640.12,1.66805,1.78497,332.803,0
596912.5,6170405.121,16,1562.05,2.23128,2.2704,349.543,0
597012.5,6170405.121,16,1476.48,1.39593,1.62798,290.157,0
597112.5,6170405.121,6,1389.24,1.27711,1.58008,235.139,0
597212.5,6170405.121,6,1303.84,0.200184,1.41655,144.318,0
597312.5,6170405.121,6,1220.66,-0.734292,1.1489,75.1274,0
597412.5,6170405.121,16,1140.18,-0.336381,0.811485,91.8676,0
597512.5,6170405.121,6,1063.01,0.168234,0.768236,134.936,0
597612.5,6170405.121,16,989.95,0.30034,0.731372,152.032,0
597712.5,6170405.121,16,921.954,0.694134,0.881664,143.408,0
597812.5,6170405.121,15,848.528,0.59047,1.42205,71.9667,0
597912.5,6170405.121,15,781.025,-0.380776,1.75524,-72.4267,0
598012.5,6170405.121,6,707.107,-1.24321,1.79643,-217.203,0
598112.5,6170405.121,6,632.456,-1.44909,1.59604,-305.919,0
598212.5,6170405.121,6,538.516,-1.36924,1.39317,-345.951,0
598312.5,6170405.121,6,447.214,-1.24246,1.24639,-355.671,0
598412.5,6170405.121,6,360.555,-1.04706,1.06932,-342.362,0
598512.5,6170405.121,6,282.843,-0.910605,0.935167,-322.699,0
598612.5,6170405.121,6,223.607,-1.01843,1.02333,-313.599,0
598712.5,6170405.121,6,141.421,-1.11447,1.17118,-296.819,0
598812.5,6170405.121,6,100,-0.927399,1.17632,-248.75,0
598912.5,6170405.121,6,0,-0.473634,1.11079,-169.113,0
